subject,triples,cycle
Q612852,"[[""J\u00e1mison Olave"", ""instance of"", ""human""], [""Real Salt Lake"", ""instance of"", ""sports team""], [""Deportivo Cali"", ""instance of"", ""sports team""], [""J\u00e1mison Olave"", ""member of sports team"", ""Real Salt Lake""], [""J\u00e1mison Olave"", ""member of sports team"", ""Deportivo Cali""]]",3
Q6128578,"[[""Silvia Molina"", ""instance of"", ""human""], [""La ma\u00f1ana debe seguir gris"", ""instance of"", ""novel""], [""El amor que me juraste"", ""instance of"", ""novel""], [""Xavier Villaurrutia Award"", ""instance of"", ""literary award""], [""Sor Juana In\u00e9s de la Cruz Prize"", ""instance of"", ""literary award""], [""Silvia Molina"", ""award received"", ""Xavier Villaurrutia Award""], [""Silvia Molina"", ""award received"", ""Sor Juana In\u00e9s de la Cruz Prize""]]",3
Q6128666,"[[""James Allsop"", ""instance of"", ""human""], [""Officer of the Order of Australia"", ""instance of"", ""award""], [""James Allsop"", ""award received"", ""Officer of the Order of Australia""], [""James Allsop"", ""occupation"", ""judge""]]",3
Q6129229,"[[""James Bagshaw"", ""instance of"", ""human""], [""James Bagshaw"", ""member of sports team"", ""Derby County""], [""Derby County"", ""instance of"", ""sports team""]]",2
Q6130289,"[[""James Brooks"", ""instance of"", ""human""], [""Royal Gold Medal"", ""instance of"", ""award""], [""James Brooks"", ""award received"", ""Royal Gold Medal""]]",2
Q6130498,"[[""James Burke"", ""instance of"", ""human""], [""James Burke"", ""position held"", ""TD""], [""Cumann na nGaedhael"", ""instance of"", ""political party""], [""James Burke"", ""country of citizenship"", ""Ireland""], [""TD"", ""instance of"", ""position""], [""Ireland"", ""instance of"", ""sovereign state""]]",3
Q6130499,"[[""James Burke"", ""instance of"", ""human""], [""James Burke"", ""occupation"", ""farmer by profession""], [""James Burke"", ""position held"", ""Fine Gael Teachta D\u221a\u00b0la (TD)""]]",3
Q6130929,"[[""James Camp Tappan"", ""instance of"", ""human""], [""Phillips Exeter Academy"", ""instance of"", ""educational institution""], [""Yale University"", ""instance of"", ""educational institution""], [""James Camp Tappan"", ""educated at"", ""Phillips Exeter Academy""], [""James Camp Tappan"", ""educated at"", ""Yale University""]]",2
Q6131514,"[[""James Coburn"", ""instance of"", ""human""], [""James Coburn"", ""position held"", ""independent TD""], [""1932 general election"", ""instance of"", ""general election""], [""1933 general election"", ""instance of"", ""general election""], [""September 1927 general election"", ""instance of"", ""general election""], [""National League Party"", ""instance of"", ""political party""], [""James Coburn"", ""position held"", ""TD for National League Party""]]",3
Q6131576,"[[""James J. Collins"", ""instance of"", ""human""], [""James J. Collins"", ""educated at"", ""College of the Holy Cross""], [""James J. Collins"", ""educated at"", ""University of Oxford""], [""University of Oxford"", ""instance of"", ""educational institution""], [""College of the Holy Cross"", ""instance of"", ""educational institution""], [""James J. Collins"", ""academic degree"", ""doctorate in Medical Engineering""], [""doctorate in Medical Engineering"", ""instance of"", ""academic degree""]]",2
Q6131578,"[[""James Collins"", ""instance of"", ""human""], [""Fianna F\u00e1il"", ""instance of"", ""political party""], [""James Collins"", ""member of political party"", ""Fianna F\u00e1il""], [""Teachta D\u00e1la"", ""instance of"", ""position""], [""James Collins"", ""position held"", ""Teachta D\u00e1la""], [""James Collins"", ""date of death"", ""1967""]]",3
Q6131602,"[[""James Comer"", ""instance of"", ""human""], [""James Comer"", ""educated at"", ""Western Kentucky University""], [""Western Kentucky University"", ""instance of"", ""educational institution""]]",3
Q6132175,"[[""James D. Meindl"", ""instance of"", ""human""], [""2006 IEEE Medal of Honor"", ""instance of"", ""award""], [""James D. Meindl"", ""award received"", ""2006 IEEE Medal of Honor""]]",2
Q6132198,"[[""James D. Robinson III"", ""instance of"", ""human""], [""James D. Robinson III"", ""educated at"", ""Harvard University""], [""James D. Robinson III"", ""occupation"", ""businessperson""]]",3
Q6132365,"[[""James David Barber"", ""instance of"", ""human""], [""Duke University"", ""instance of"", ""educational institution""], [""James David Barber"", ""employer"", ""Duke University""], [""James David Barber"", ""educated at"", ""Duke University""]]",2
Q613257,"[[""Bruno Giordano"", ""instance of"", ""human""], [""Rome"", ""instance of"", ""geographic location""], [""Lazio"", ""instance of"", ""sports team""], [""Napoli"", ""instance of"", ""sports team""], [""Bruno Giordano"", ""place of birth"", ""Rome""], [""Bruno Giordano"", ""member of sports team"", ""Lazio""], [""Bruno Giordano"", ""member of sports team"", ""Napoli""]]",2
Q6132581,"[[""James Devins"", ""instance of"", ""human""], [""James Devins"", ""position held"", ""anti-Treaty Sinn F\u00e9in TD""], [""anti-Treaty Sinn F\u00e9in TD"", ""instance of"", ""position""], [""the 3rd D\u00e1il"", ""instance of"", ""public office""], [""1922 general election"", ""instance of"", ""political territorial entity""], [""James Devins"", ""occupation"", ""anti-Treaty Sinn F\u00e9in TD to the 3rd D\u00e1il at the 1922 general election""]]",3
Q613259,"[[""Lynn Abbey"", ""instance of"", ""human""], [""Robert Asprin"", ""instance of"", ""human""], [""Lynn Abbey"", ""spouse"", ""Robert Asprin""]]",3
Q6133272,"[[""James Earl Carter, Sr."", ""instance of"", ""human""], [""Lillian Gordy Carter"", ""instance of"", ""human""], [""September 27, 1923"", ""instance of"", ""date""], [""Plains ceremony"", ""instance of"", ""ceremony""], [""James Earl Carter, Sr."", ""spouse"", ""Lillian Gordy Carter""]]",3
Q61342,[],1
Q6134352,"[[""James Grove Fulton"", ""instance of"", ""human""], [""Fine Arts Department of the Carnegie Institute of Technology"", ""instance of"", ""educational institution""], [""Pennsylvania State College"", ""instance of"", ""educational institution""], [""Harvard Law School"", ""instance of"", ""educational institution""], [""James Grove Fulton"", ""educated at"", ""Fine Arts Department of the Carnegie Institute of Technology""], [""James Grove Fulton"", ""educated at"", ""Pennsylvania State College""], [""James Grove Fulton"", ""educated at"", ""Harvard Law School""]]",2
Q6134380,"[[""James G. Polk"", ""instance of"", ""human""], [""The Ohio State University"", ""instance of"", ""educational institution""], [""James G. Polk"", ""educated at"", ""The Ohio State University""]]",2
Q6134974,"[[""James Griffin"", ""instance of"", ""human""], [""Fianna F\u00e1il"", ""instance of"", ""political party""], [""James Griffin"", ""member of political party"", ""Fianna F\u00e1il""], [""Teachta D\u00e1la"", ""instance of"", ""position""], [""James Griffin"", ""position held"", ""Teachta D\u00e1la""], [""Meath constituency"", ""instance of"", ""administrative territorial entity""], [""Teachta D\u00e1la for Meath constituency"", ""instance of"", ""political office""], [""James Griffin"", ""position held"", ""Teachta D\u00e1la for Meath constituency""], [""Ireland"", ""instance of"", ""sovereign state""], [""James Griffin"", ""country of citizenship"", ""Ireland""], [""1957 general election"", ""instance of"", ""political event""]]",3
Q6135803,"[[""James Healey"", ""instance of"", ""human""], [""assault with a deadly weapon"", ""instance of"", ""crime""], [""James Healey"", ""convicted of"", ""assault with a deadly weapon""]]",2
Q6137045,"[[""James K. Baxter"", ""instance of"", ""human""], [""Jacqueline Sturm"", ""instance of"", ""human""], [""James K. Baxter"", ""spouse"", ""Jacqueline Sturm""]]",2
Q6137209,"[[""James Kemsley"", ""instance of"", ""human""], [""Channel Nine"", ""instance of"", ""television channel""], [""England"", ""instance of"", ""sovereign state""], [""Royal Academy of Dramatic Arts (RADA)"", ""instance of"", ""educational institution""], [""James Kemsley"", ""educated at"", ""Royal Academy of Dramatic Arts (RADA)""]]",3
Q6137564,"[[""Toshio Okada"", ""instance of"", ""human""], [""Toshio Okada"", ""occupation"", ""employee""], [""Toshio Okada"", ""employer"", ""Gainax""], [""Gainax"", ""instance of"", ""company""]]",3
Q6137768,"[[""James Lanier"", ""instance of"", ""human""], [""Beaufort County, North Carolina"", ""instance of"", ""geographic location""], [""James Lanier"", ""place of birth"", ""Beaufort County, North Carolina""], [""James Lanier"", ""date of birth"", ""1800-01-01""], [""Alexander Chalmers Sr."", ""instance of"", ""individual""], [""James Lanier"", ""father"", ""Alexander Chalmers Sr.""]]",3
Q6137912,"[[""James Ledden"", ""instance of"", ""human""], [""James Ledden"", ""given name"", ""James""], [""James Ledden"", ""family name"", ""Ledden""], [""Ireland"", ""instance of"", ""sovereign state""], [""James Ledden"", ""country of citizenship"", ""Ireland""], [""Teachta D\u00e1la"", ""instance of"", ""position""], [""James Ledden"", ""position held"", ""Teachta D\u00e1la""], [""James Ledden"", ""occupation"", ""politician""]]",3
Q61382,"[[""23 January 2015"", ""instance of"", ""date""], [""Martin Lanig"", ""instance of"", ""human""], [""APOEL FC"", ""instance of"", ""sports club""], [""VfB Stuttgart"", ""instance of"", ""sports club""], [""5 October 2008"", ""instance of"", ""date""], [""Martin Lanig"", ""member of sports team"", ""APOEL FC""], [""Martin Lanig"", ""member of sports team"", ""VfB Stuttgart""], [""Martin Lanig"", ""work period (start)"", ""23 January 2015""], [""Cyprus"", ""instance of"", ""country""], [""Martin Lanig"", ""country for sport"", ""Cyprus""], [""Soccer player"", ""instance of"", ""occupation""], [""Martin Lanig"", ""occupation"", ""Soccer player""]]",3
Q6139124,"[[""James Maxwell"", ""instance of"", ""human""], [""Glasgow"", ""instance of"", ""geographic location""], [""Neliston Victoria"", ""instance of"", ""sports team""], [""Arbroath"", ""instance of"", ""sports team""], [""Stoke City"", ""instance of"", ""sports team""], [""James Maxwell"", ""place of birth"", ""Glasgow""], [""James Maxwell"", ""member of sports team"", ""Neliston Victoria""], [""James Maxwell"", ""member of sports team"", ""Arbroath""], [""James Maxwell"", ""member of sports team"", ""Stoke City""]]",1
Q6139160,"[[""James McArdle"", ""instance of"", ""human""], [""James McArdle"", ""educated at"", ""RADA""], [""RADA"", ""instance of"", ""educational institution""]]",2
Q6139577,"[[""James McWha"", ""instance of"", ""human""], [""Officer of the Order of Australia"", ""instance of"", ""award""], [""Glasgow University"", ""instance of"", ""educational institution""], [""James McWha"", ""educated at"", ""Glasgow University""], [""James McWha"", ""award received"", ""Officer of the Order of Australia""]]",2
Q6140025,"[[""James Morrill"", ""instance of"", ""human""], [""University of Wyoming"", ""instance of"", ""educational institution""], [""James Morrill"", ""position held"", ""president""], [""James Morrill"", ""educated at"", ""University of Wyoming""]]",3
Q6140175,"[[""James Murphy"", ""instance of"", ""human""], [""pro-Treaty Sinn F\u221a\u00a9in TD"", ""instance of"", ""public office""], [""Cumann na nGaedheal TD"", ""instance of"", ""public office""], [""1922 general election"", ""instance of"", ""election""], [""1923 general election"", ""instance of"", ""election""], [""Louth constituency"", ""instance of"", ""electoral district""], [""James Murphy"", ""position held"", ""pro-Treaty Sinn F\u221a\u00a9in TD""], [""James Murphy"", ""position held"", ""Cumann na nGaedheal TD""]]",3
Q6140731,"[[""James P. Allison"", ""instance of"", ""human""], [""The Tang Prize in Biopharmaceutical Science"", ""instance of"", ""award""], [""9th Annual Szent-Gy\\u221a\\u2202rgyi Prize for Progress in Cancer Research"", ""instance of"", ""award""], [""Breakthrough Prize in Life Sciences"", ""instance of"", ""award""], [""Canada Gairdner International Award"", ""instance of"", ""award""], [""Louisa Gross Horwitz Prize"", ""instance of"", ""award""], [""Harvey Prize"", ""instance of"", ""award""], [""Biopharmaceutical Science"", ""instance of"", ""field of work""], [""Cancer Research"", ""instance of"", ""field of work""], [""James P. Allison"", ""award received"", ""The Tang Prize in Biopharmaceutical Science""], [""James P. Allison"", ""award received"", ""9th Annual Szent-Gy\\u221a\\u2202rgyi Prize for Progress in Cancer Research""], [""James P. Allison"", ""award received"", ""Breakthrough Prize in Life Sciences""], [""James P. Allison"", ""award received"", ""Canada Gairdner International Award""], [""James P. Allison"", ""award received"", ""Louisa Gross Horwitz Prize""], [""James P. Allison"", ""award received"", ""Harvey Prize""], [""James P. Allison"", ""field of work"", ""Biopharmaceutical Science""], [""James P. Allison"", ""field of work"", ""Cancer Research""]]",2
Q6140832,"[[""James P. Scoblick"", ""instance of"", ""human""], [""Fordham University"", ""instance of"", ""educational institution""], [""Columbia University"", ""instance of"", ""educational institution""], [""James P. Scoblick"", ""educated at"", ""Fordham University""], [""James P. Scoblick"", ""educated at"", ""Columbia University""]]",2
Q6141184,"[[""James Peter Hill"", ""instance of"", ""person""], [""Darwin Medal"", ""instance of"", ""award""], [""James Peter Hill"", ""award received"", ""Darwin Medal""]]",3
Q6141948,"[[""James Reid"", ""instance of"", ""human""], [""Port Vale"", ""instance of"", ""sports club""], [""Hibs"", ""instance of"", ""sports club""], [""Tottenham Hotspur"", ""instance of"", ""sports club""], [""James Reid"", ""member of sports team"", ""Port Vale""], [""James Reid"", ""member of sports team"", ""Hibs""], [""James Reid"", ""member of sports team"", ""Tottenham Hotspur""]]",2
Q6143097,"[[""James Sheridan"", ""instance of"", ""human""], [""Cambuslang Hibernian"", ""instance of"", ""sports team""], [""Everton"", ""instance of"", ""sports team""], [""James Sheridan"", ""member of sports team"", ""Cambuslang Hibernian""], [""James Sheridan"", ""member of sports team"", ""Everton""]]",2
Q6143190,"[[""James Simon"", ""instance of"", ""human""], [""Master of Mass Communication degree"", ""instance of"", ""educational degree""], [""Walter Cronkite School of Journalism and Mass Communication at Arizona State University"", ""instance of"", ""educational institution""], [""School of Public Affairs at Arizona State University"", ""instance of"", ""educational institution""], [""Doctorate"", ""instance of"", ""educational degree""], [""James Simon"", ""educated at"", ""Walter Cronkite School of Journalism and Mass Communication at Arizona State University""], [""James Simon"", ""educated at"", ""School of Public Affairs at Arizona State University""]]",3
Q614334,"[[""Ciprian T\u0103t\u0103ru\u0219anu"", ""instance of"", ""human""], [""Ciprian T\u0103t\u0103ru\u0219anu"", ""member of sports team"", ""Gloria Bistri\u021ba""], [""Ciprian T\u0103t\u0103ru\u0219anu"", ""participant in"", ""1\u201a\u00c4\u00ec0 away victory over Unirea Urziceni""], [""Unirea Urziceni"", ""instance of"", ""sports team""], [""Gloria Bistri\u021ba"", ""instance of"", ""sports team""], [""1\u201a\u00c4\u00ec0 away victory over Unirea Urziceni"", ""instance of"", ""event""]]",3
Q614454,"[[""Efrem Zimbalist"", ""instance of"", ""human""], [""Mary Louise Curtis Bok"", ""instance of"", ""human""], [""Cyrus Curtis"", ""instance of"", ""human""], [""Curtis Institute of Music"", ""instance of"", ""educational institution""], [""Efrem Zimbalist"", ""spouse"", ""Mary Louise Curtis Bok""], [""Mary Louise Curtis Bok"", ""child"", ""Cyrus Curtis""], [""Mary Louise Curtis Bok"", ""employer"", ""Curtis Institute of Music""]]",1
Q6145493,"[[""James Widdoes"", ""instance of"", ""human""], [""1977 Equity Library Theatre revival of Wonderful Town"", ""instance of"", ""production""], [""1982 Broadway musical Is there life after high school?"", ""instance of"", ""production""], [""Theatre World Award"", ""instance of"", ""award""], [""James Widdoes"", ""occupation"", ""performing""], [""James Widdoes"", ""award received"", ""Theatre World Award""]]",3
Q614675,"[[""Patrick McEnroe"", ""instance of"", ""human""], [""Patrick McEnroe"", ""educated at"", ""Stanford""], [""Patrick McEnroe"", ""occupation"", ""professional tennis player""]]",3
Q6146752,"[[""Jamie Collins"", ""instance of"", ""human""], [""Forest Green Rovers"", ""instance of"", ""sports team""], [""Jamie Collins"", ""member of sports team"", ""Forest Green Rovers""], [""Watford football club"", ""instance of"", ""sports team""], [""Jamie Collins"", ""member of sports team"", ""Watford football club""]]",2
Q614693,"[[""9 November 1555"", ""instance of"", ""date""], [""Zofia Odrow\u0192\u00d6\u2248\u00ba"", ""instance of"", ""human""], [""Jan Krzysztof Tarnowski"", ""instance of"", ""human""], [""Jan Krzysztof Tarnowski"", ""spouse"", ""Zofia Odrow\u0192\u00d6\u2248\u00ba""], [""Zofia Odrow\u0192\u00d6\u2248\u00ba"", ""spouse"", ""Jan Krzysztof Tarnowski""]]",3
Q6147241,"[[""Jamie Milligan"", ""instance of"", ""human""], [""Southport"", ""instance of"", ""sports team""], [""Jamie Milligan"", ""member of sports team"", ""Southport""]]",2
Q6147258,"[[""Jamie Moralee"", ""instance of"", ""human""], [""Jamie Moralee"", ""member of sports team"", ""Millwall""], [""Millwall"", ""instance of"", ""sports team""]]",2
Q6147491,"[[""Jamie Speare"", ""instance of"", ""human""], [""Darlington F."", ""instance of"", ""sports team""], [""Jamie Speare"", ""member of sports team"", ""Darlington F.""]]",2
Q6147567,"[[""Jamie Tisch"", ""instance of"", ""human""], [""Steve Tisch"", ""instance of"", ""human""], [""Jamie Tisch"", ""spouse"", ""Steve Tisch""], [""Steve Tisch"", ""spouse"", ""Jamie Tisch""]]",2
Q61497,"[[""Kurt Tank"", ""instance of"", ""human""], [""Hindustan Aeronautics"", ""instance of"", ""organization""], [""Berlin"", ""instance of"", ""geographic location""], [""Germany"", ""instance of"", ""sovereign state""], [""Kurt Tank"", ""employer"", ""Hindustan Aeronautics""], [""Kurt Tank"", ""country of citizenship"", ""Germany""]]",3
Q6151222,"[[""Jane Cooke Wright"", ""instance of"", ""human""], [""Smith College"", ""instance of"", ""educational institution""], [""New York Medical College"", ""instance of"", ""educational institution""], [""Jane Cooke Wright"", ""educated at"", ""Smith College""], [""Jane Cooke Wright"", ""educated at"", ""New York Medical College""]]",2
Q6152269,"[[""Jane Garvey"", ""instance of"", ""human""], [""Adrian Chiles"", ""instance of"", ""human""], [""Jane Garvey"", ""spouse"", ""Adrian Chiles""], [""Adrian Chiles"", ""spouse"", ""Jane Garvey""]]",2
Q61524,"[[""Bernhard Lichtenberg"", ""instance of"", ""human""], [""Catholic Church"", ""instance of"", ""religious organization""], [""Yad Vashem"", ""instance of"", ""memory institution""], [""Righteous among the Nations"", ""instance of"", ""award""], [""Bernhard Lichtenberg"", ""religion or worldview"", ""Catholic Church""], [""Bernhard Lichtenberg"", ""award received"", ""Righteous among the Nations""]]",3
Q6152775,"[[""Jane Skinner"", ""instance of"", ""human""], [""Roger Goodell"", ""instance of"", ""human""], [""Commissioner"", ""instance of"", ""occupation""], [""NFL"", ""instance of"", ""organization""], [""Westchester, New York"", ""instance of"", ""geographic entity""], [""twin daughters"", ""instance of"", ""group of humans""], [""Roger Goodell"", ""occupation"", ""Commissioner""], [""Roger Goodell"", ""employer"", ""NFL""], [""Jane Skinner"", ""spouse"", ""Roger Goodell""], [""Roger Goodell"", ""spouse"", ""Jane Skinner""], [""Jane Skinner"", ""place of residence"", ""Westchester, New York""], [""Roger Goodell"", ""place of residence"", ""Westchester, New York""], [""Jane Skinner"", ""child"", ""twin daughters""], [""Roger Goodell"", ""child"", ""twin daughters""]]",3
Q6153255,"[[""Janet Chow"", ""instance of"", ""human""], [""Timmy Hung"", ""instance of"", ""human""], [""Janet Chow"", ""spouse"", ""Timmy Hung""], [""Timmy Hung"", ""spouse"", ""Janet Chow""]]",2
Q6153314,"[[""Janet E. Courtney"", ""instance of"", ""human""], [""William Leonard Courtney"", ""instance of"", ""human""], [""The Fortnightly Review"", ""instance of"", ""periodical""], [""Daily Telegraph"", ""instance of"", ""newspaper""], [""Janet E. Courtney"", ""spouse"", ""William Leonard Courtney""]]",3
Q6154554,"[[""Janine Jackson"", ""instance of"", ""human""], [""Jim Naureckas"", ""instance of"", ""human""], [""Extra!"", ""instance of"", ""periodical""], [""Jim Naureckas"", ""employer"", ""Extra!""], [""Janine Jackson"", ""spouse"", ""Jim Naureckas""]]",2
Q61555,"[[""Qurratulain Hyder"", ""instance of"", ""human""], [""Patjhar ki Awaz"", ""instance of"", ""written work""], [""Sahitya Akademi Award"", ""instance of"", ""literary award""], [""Qurratulain Hyder"", ""award received"", ""Sahitya Akademi Award""], [""Qurratulain Hyder"", ""notable work"", ""Patjhar ki Awaz""]]",2
Q61578,"[[""Fabio Lauria"", ""instance of"", ""human""], [""Serie C1"", ""instance of"", ""sports league""], [""Martina"", ""instance of"", ""sports team""], [""Lanciano"", ""instance of"", ""sports team""], [""Arezzo"", ""instance of"", ""sports team""], [""Fabio Lauria"", ""member of sports team"", ""Martina""], [""Fabio Lauria"", ""member of sports team"", ""Lanciano""], [""Fabio Lauria"", ""member of sports team"", ""Arezzo""]]",3
Q6158985,"[[""Valerie Miles"", ""instance of"", ""human""], [""Random House Spain"", ""instance of"", ""organization""], [""Granta en espa\u221a\u00b1ol"", ""instance of"", ""creative work""], [""Aurelio Major"", ""instance of"", ""human""], [""Valerie Miles"", ""occupation"", ""editor""], [""Valerie Miles"", ""employer"", ""Random House Spain""]]",3
Q6160197,"[[""Jari Komulainen"", ""instance of"", ""human""], [""Assi Koivisto"", ""instance of"", ""human""], [""Mauno Koivisto"", ""instance of"", ""human""], [""Jari Komulainen"", ""spouse"", ""Assi Koivisto""], [""Assi Koivisto"", ""spouse"", ""Jari Komulainen""]]",3
